event_date,member_id,campaign_product,campaign_cosa,converted_product,converted_cosa,campaign_nm,conversion_channel_nm,quote_start_qty,quote_complete_qty,app_start_qty,app_complete_qty,prod_acq_qty,impression_qty,click_qty,campaign_funding_source
2025-03-11,Mzk3NTQxMjE=,Renters,Bank,Credit Card,Bank,Bank_Consumer Loans_Campaign_2,Internet,42,38,25,16,Direct Mail,120,64,Bank Deposits
2025-03-25,MTIxMzg1NDI=,Deposits,Bank,Consumer Loans,Bank,P&C_Homeowners_Campaign_2,Offline,47,38,24,13,Paid Social,157,77,Bank Credit Card
2025-04-04,MTc4MjIwOTM=,Credit Card,Bank,Auto Insurance,Bank,P&C_Auto Insurance_Campaign_1,Internet,43,37,20,15,Paid Social,157,65,P&C Consumer Loans
2025-03-30,MzQxOTk3MDY=,Deposits,P&C,Consumer Loans,P&C,Bank_Credit Card_Campaign_2,Offline,48,32,20,19,Email,127,61,Bank Auto Insurance
2025-05-02,MTM2NzI0ODA=,Homeowners,Bank,Credit Card,Bank,Bank_Credit Card_Campaign_1,Offline,40,37,23,13,Paid Display,197,63,Bank Renters
2025-02-19,NDQ5MDI5NTU=,Credit Card,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Internet,40,35,21,14,Email,117,72,Bank Auto Insurance
2025-03-26,OTQ0Mjk1OTQ=,Credit Card,Bank,Consumer Loans,P&C,P&C_Homeowners_Campaign_1,Offline,41,34,20,10,Paid Search,180,77,P&C Renters
2025-04-08,Mzc4OTQzNTM=,Renters,P&C,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_1,Internet,43,32,20,14,Paid Display,193,74,Bank Credit Card
2025-02-16,MTc5NzMxMTY=,Auto Insurance,P&C,Deposits,Bank,P&C_Homeowners_Campaign_1,Mobile,45,37,20,16,Paid Social,145,61,Bank Renters
2025-04-20,Mzk3NTQxMjE=,Homeowners,Bank,Credit Card,Bank,Bank_Consumer Loans_Campaign_2,Mobile,41,37,21,15,Paid Social,113,64,Bank Credit Card
2025-02-20,ODI3NTQyMjU=,Deposits,P&C,Homeowners,P&C,P&C_Renters_Campaign_2,Internet,45,35,22,14,Paid Social,116,66,Bank Consumer Loans
2025-04-07,NDQ3OTM5Mjg=,Credit Card,Bank,Consumer Loans,P&C,Bank_Deposits_Campaign_1,Internet,46,37,24,12,Paid Search,129,79,Bank Homeowners
2025-03-29,MTgxMjEyMzc=,Homeowners,Bank,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_2,Internet,47,33,27,13,Direct Mail,162,64,P&C Renters
2025-03-30,NzcyNTc1MzQ=,Deposits,Bank,Renters,P&C,Bank_Credit Card_Campaign_2,Offline,46,36,25,18,Paid Search,95,79,Bank Auto Insurance
2025-02-07,ODI1NjMwMjE=,Deposits,Bank,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_2,Mobile,49,32,24,19,Paid Display,97,78,Bank Renters
2025-02-09,MjUzMzM3Mzc=,Credit Card,P&C,Consumer Loans,P&C,P&C_Auto Insurance_Campaign_2,Offline,44,37,26,12,Paid Social,103,74,P&C Renters
2025-03-15,NjUyMzg4NTY=,Auto Insurance,P&C,Credit Card,Bank,Bank_Consumer Loans_Campaign_2,Offline,45,34,29,13,Direct Mail,143,60,Bank Consumer Loans
2025-04-07,ODUxODExNTQ=,Auto Insurance,Bank,Homeowners,Bank,Bank_Consumer Loans_Campaign_2,Mobile,47,33,22,13,Email,196,69,Bank Renters
2025-03-12,MzgwNzAzMjM=,Deposits,P&C,Auto Insurance,P&C,P&C_Homeowners_Campaign_2,Mobile,40,30,29,18,Paid Display,138,77,P&C Renters
2025-04-13,MzQ1MzI4NDU=,Deposits,Bank,Deposits,Bank,Bank_Consumer Loans_Campaign_1,Offline,43,33,27,10,Paid Social,97,67,P&C Renters
2025-03-17,MjExMTc4NzU=,Deposits,P&C,Homeowners,Bank,Bank_Deposits_Campaign_1,Internet,42,34,23,15,Paid Social,95,66,Bank Deposits
2025-02-21,NDczNjA2ODU=,Homeowners,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_1,Offline,43,36,25,14,Paid Social,91,79,Bank Renters
2025-04-18,NTg1MTU4NzI=,Consumer Loans,Bank,Renters,P&C,Bank_Consumer Loans_Campaign_1,Mobile,43,36,27,14,Paid Display,111,60,P&C Renters
2025-04-24,OTgwMzY3NTY=,Consumer Loans,Bank,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_1,Internet,46,38,20,18,Paid Search,114,71,P&C Consumer Loans
2025-02-23,MTQ4MDU0NTA=,Renters,Bank,Renters,Bank,Bank_Consumer Loans_Campaign_2,Offline,48,30,23,14,Paid Display,123,64,Bank Deposits
2025-03-26,NjA3NTkzOTE=,Auto Insurance,P&C,Homeowners,Bank,Bank_Consumer Loans_Campaign_2,Internet,44,35,21,19,Email,157,61,P&C Consumer Loans
2025-04-21,NDQ3OTM5Mjg=,Deposits,P&C,Credit Card,P&C,Bank_Credit Card_Campaign_2,Mobile,45,35,23,14,Direct Mail,110,69,Bank Consumer Loans
2025-03-27,MTc4MjIwOTM=,Homeowners,Bank,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_2,Offline,44,32,29,14,Paid Search,200,63,Bank Renters
2025-03-03,ODcwNTAyNzM=,Auto Insurance,Bank,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_2,Mobile,41,33,26,10,Paid Display,135,62,Bank Renters
2025-03-18,ODIzMTgxNzQ=,Renters,Bank,Credit Card,P&C,Bank_Consumer Loans_Campaign_2,Internet,40,37,26,12,Paid Search,177,80,P&C Homeowners
2025-03-19,OTQzMTY0MjY=,Auto Insurance,Bank,Consumer Loans,Bank,Bank_Deposits_Campaign_1,Internet,49,31,22,18,Paid Search,195,76,Bank Renters
2025-04-19,NDQwNTAzMjA=,Homeowners,Bank,Homeowners,Bank,Bank_Credit Card_Campaign_2,Internet,49,36,27,16,Paid Social,85,69,Bank Homeowners
2025-02-05,Mzc4OTQzNTM=,Credit Card,Bank,Credit Card,Bank,P&C_Homeowners_Campaign_1,Offline,47,36,22,19,Direct Mail,104,74,P&C Consumer Loans
2025-03-24,ODMzMzg0Nzk=,Deposits,P&C,Auto Insurance,P&C,P&C_Renters_Campaign_2,Internet,40,32,25,17,Paid Search,160,75,Bank Renters
2025-04-18,NDQ0MTQ1Mjk=,Consumer Loans,P&C,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_2,Internet,43,35,22,16,Email,138,62,Bank Deposits
2025-03-06,OTU4NjgwMTM=,Credit Card,P&C,Auto Insurance,Bank,P&C_Renters_Campaign_1,Internet,41,39,24,14,Email,155,74,Bank Credit Card
2025-05-02,MzQ1MzI4NDU=,Consumer Loans,P&C,Renters,Bank,Bank_Credit Card_Campaign_1,Internet,45,39,20,18,Paid Display,160,67,P&C Credit Card
2025-04-28,MzMyNDY5MTE=,Consumer Loans,Bank,Consumer Loans,Bank,Bank_Credit Card_Campaign_1,Internet,46,34,23,18,Email,196,78,Bank Deposits
2025-02-09,ODIzMTgxNzQ=,Auto Insurance,P&C,Homeowners,Bank,P&C_Homeowners_Campaign_1,Offline,41,32,27,13,Paid Search,142,70,Bank Consumer Loans
2025-03-26,ODIzMTgxNzQ=,Auto Insurance,P&C,Deposits,Bank,P&C_Auto Insurance_Campaign_1,Offline,48,39,21,19,Paid Display,126,80,P&C Deposits
2025-04-17,MTE4NzEwNjk=,Renters,P&C,Consumer Loans,P&C,P&C_Homeowners_Campaign_1,Mobile,47,37,24,15,Direct Mail,163,74,P&C Renters
2025-02-15,Mzk1MjY3NjU=,Renters,P&C,Renters,Bank,Bank_Deposits_Campaign_2,Mobile,48,33,27,13,Email,158,65,Bank Homeowners
2025-04-03,NTk0MDc0MzU=,Auto Insurance,P&C,Renters,Bank,P&C_Renters_Campaign_2,Offline,48,35,22,11,Paid Search,190,77,P&C Credit Card
2025-04-10,NzMwMDU0MTM=,Auto Insurance,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_2,Mobile,49,34,21,18,Paid Display,137,78,P&C Consumer Loans
2025-05-03,MTQ4MDU0NTA=,Homeowners,Bank,Deposits,P&C,P&C_Auto Insurance_Campaign_2,Offline,49,30,29,15,Paid Display,114,76,P&C Credit Card
2025-04-12,MTgxMjEyMzc=,Auto Insurance,P&C,Consumer Loans,P&C,P&C_Renters_Campaign_1,Mobile,46,34,23,10,Paid Social,104,61,Bank Renters
2025-03-25,MzAxNzIwMDc=,Homeowners,Bank,Auto Insurance,P&C,Bank_Consumer Loans_Campaign_1,Offline,46,31,28,16,Direct Mail,156,80,P&C Deposits
2025-03-03,MjAxODIzMjM=,Homeowners,Bank,Credit Card,P&C,Bank_Consumer Loans_Campaign_1,Mobile,40,35,26,18,Paid Search,92,71,Bank Renters
2025-03-31,OTQzMTY0MjY=,Renters,Bank,Auto Insurance,P&C,P&C_Homeowners_Campaign_1,Mobile,47,32,22,14,Paid Display,176,78,Bank Credit Card
2025-04-16,NjI2NjUxNTM=,Deposits,P&C,Deposits,P&C,P&C_Homeowners_Campaign_2,Mobile,46,30,22,17,Paid Display,191,65,P&C Credit Card
2025-03-24,ODI3NTQyMjU=,Renters,Bank,Renters,Bank,Bank_Deposits_Campaign_1,Mobile,46,33,24,19,Paid Search,140,80,Bank Renters
2025-02-16,Mjc1OTMwNDk=,Auto Insurance,P&C,Consumer Loans,Bank,Bank_Deposits_Campaign_1,Internet,45,33,22,17,Paid Search,87,78,Bank Deposits
2025-02-22,Nzk2MDI2ODE=,Consumer Loans,Bank,Homeowners,P&C,Bank_Consumer Loans_Campaign_2,Mobile,44,34,24,15,Direct Mail,100,78,Bank Homeowners
2025-03-12,NjQxNTA2NDg=,Renters,P&C,Credit Card,P&C,Bank_Credit Card_Campaign_1,Mobile,49,37,23,14,Email,175,69,P&C Deposits
2025-03-21,NjM4MzEzNzU=,Renters,Bank,Auto Insurance,Bank,P&C_Homeowners_Campaign_2,Offline,44,33,29,16,Paid Search,167,76,Bank Auto Insurance
2025-03-08,ODI1NjMwMjE=,Consumer Loans,P&C,Renters,Bank,Bank_Consumer Loans_Campaign_1,Internet,44,36,29,15,Paid Display,196,79,P&C Consumer Loans
2025-02-17,NjM4MzEzNzU=,Auto Insurance,P&C,Auto Insurance,P&C,P&C_Renters_Campaign_2,Internet,42,34,24,13,Email,199,77,Bank Consumer Loans
2025-02-19,MzUwMjE1MjE=,Consumer Loans,Bank,Renters,Bank,P&C_Homeowners_Campaign_2,Offline,45,34,21,13,Paid Social,153,60,P&C Auto Insurance
2025-04-12,Mzk1MjY3NjU=,Credit Card,Bank,Consumer Loans,P&C,Bank_Consumer Loans_Campaign_2,Internet,42,32,28,14,Email,109,75,P&C Homeowners
2025-02-25,ODcwNTAyNzM=,Consumer Loans,P&C,Deposits,P&C,P&C_Homeowners_Campaign_1,Offline,44,38,23,11,Paid Display,104,78,P&C Deposits
2025-02-12,NjgwMTM0MTg=,Deposits,P&C,Credit Card,P&C,Bank_Deposits_Campaign_1,Internet,45,33,27,11,Paid Search,185,70,Bank Consumer Loans
2025-03-31,NzIzOTY1ODU=,Credit Card,Bank,Renters,P&C,Bank_Consumer Loans_Campaign_2,Internet,49,38,22,12,Paid Display,143,68,P&C Consumer Loans
2025-02-21,Mzc4OTQzNTM=,Homeowners,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_2,Mobile,45,30,27,19,Paid Display,144,65,Bank Homeowners
2025-03-07,NjM4MzEzNzU=,Auto Insurance,P&C,Auto Insurance,P&C,Bank_Deposits_Campaign_1,Internet,47,34,24,11,Email,108,71,Bank Renters
2025-04-06,Mzc4OTQzNTM=,Consumer Loans,Bank,Auto Insurance,Bank,Bank_Deposits_Campaign_1,Internet,44,36,25,19,Paid Social,171,72,P&C Homeowners
2025-04-28,OTQzMTY0MjY=,Credit Card,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Internet,41,34,26,18,Paid Display,95,60,Bank Homeowners
2025-03-11,MTc4MjIwOTM=,Credit Card,Bank,Consumer Loans,P&C,P&C_Auto Insurance_Campaign_1,Mobile,48,30,24,18,Paid Search,136,68,P&C Renters
2025-02-12,MTIwMzc4ODM=,Homeowners,P&C,Consumer Loans,P&C,P&C_Homeowners_Campaign_2,Mobile,48,31,28,19,Paid Search,87,67,P&C Auto Insurance
2025-04-30,MTIwMzc4ODM=,Consumer Loans,Bank,Consumer Loans,P&C,Bank_Credit Card_Campaign_1,Offline,44,30,23,19,Paid Display,93,60,P&C Deposits
2025-02-24,NjA2NTQ0MjA=,Renters,Bank,Auto Insurance,P&C,Bank_Deposits_Campaign_2,Mobile,45,37,27,16,Direct Mail,126,72,Bank Credit Card
2025-03-19,NDczNjA2ODU=,Consumer Loans,Bank,Homeowners,Bank,P&C_Auto Insurance_Campaign_2,Offline,41,31,22,16,Email,197,78,Bank Homeowners
2025-03-01,MTc4MjIwOTM=,Homeowners,Bank,Renters,Bank,Bank_Consumer Loans_Campaign_1,Mobile,43,38,24,19,Paid Search,90,62,P&C Auto Insurance
2025-03-05,MzQ1NTA2NDk=,Homeowners,P&C,Homeowners,Bank,Bank_Deposits_Campaign_2,Offline,43,31,27,15,Email,151,67,Bank Deposits
2025-03-20,Mjc1OTMwNDk=,Auto Insurance,Bank,Consumer Loans,P&C,Bank_Deposits_Campaign_1,Offline,44,35,24,17,Direct Mail,172,71,Bank Credit Card
2025-02-24,ODcwNTgxODA=,Credit Card,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_2,Mobile,40,38,26,13,Paid Search,183,73,P&C Deposits
2025-03-07,MzQ1MzI4NDU=,Deposits,Bank,Deposits,P&C,P&C_Renters_Campaign_1,Mobile,48,34,29,17,Direct Mail,177,70,Bank Homeowners
2025-03-31,NjM4MzEzNzU=,Homeowners,Bank,Credit Card,P&C,Bank_Deposits_Campaign_2,Offline,41,37,26,12,Paid Search,107,61,P&C Consumer Loans
2025-02-21,NDQwNTAzMjA=,Auto Insurance,P&C,Consumer Loans,Bank,Bank_Deposits_Campaign_2,Offline,43,34,25,11,Direct Mail,191,61,Bank Homeowners
2025-04-11,Mjc1OTMwNDk=,Renters,Bank,Homeowners,P&C,P&C_Homeowners_Campaign_2,Mobile,46,32,29,15,Direct Mail,197,80,P&C Auto Insurance
2025-02-13,NjUyMzg4NTY=,Credit Card,Bank,Renters,P&C,Bank_Deposits_Campaign_1,Offline,49,38,20,11,Direct Mail,99,66,P&C Deposits
2025-03-31,MjQ1NDg3ODk=,Deposits,Bank,Homeowners,P&C,Bank_Deposits_Campaign_2,Internet,40,32,28,12,Direct Mail,187,78,P&C Deposits
2025-03-01,Mzk1MjY3NjU=,Auto Insurance,Bank,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_2,Mobile,46,34,25,11,Paid Social,127,75,Bank Auto Insurance
2025-04-12,NTk2ODA3MDg=,Credit Card,P&C,Auto Insurance,Bank,Bank_Credit Card_Campaign_2,Mobile,43,33,28,18,Paid Search,173,74,Bank Renters
2025-04-15,Njg4MzMxNTE=,Consumer Loans,P&C,Deposits,P&C,P&C_Auto Insurance_Campaign_1,Mobile,44,37,21,13,Paid Social,180,66,P&C Homeowners
2025-03-22,NTMzMDc1MjI=,Renters,Bank,Renters,P&C,P&C_Auto Insurance_Campaign_1,Offline,47,30,25,13,Paid Display,108,73,Bank Deposits
2025-02-17,OTUyMTE4MTg=,Auto Insurance,Bank,Homeowners,P&C,P&C_Renters_Campaign_1,Internet,41,34,29,16,Direct Mail,93,73,P&C Auto Insurance
2025-03-28,ODUzMDIwMDA=,Renters,Bank,Auto Insurance,P&C,P&C_Homeowners_Campaign_1,Offline,47,39,28,19,Direct Mail,105,70,P&C Deposits
2025-04-09,Njk3NDM0MTc=,Renters,P&C,Credit Card,P&C,Bank_Consumer Loans_Campaign_1,Offline,42,30,24,18,Paid Search,95,69,P&C Consumer Loans
2025-04-03,NDU5ODQzNDE=,Renters,Bank,Deposits,Bank,Bank_Credit Card_Campaign_1,Mobile,45,32,28,11,Paid Display,182,68,Bank Homeowners
2025-03-17,MTAxNzM4OTg=,Credit Card,P&C,Deposits,P&C,P&C_Renters_Campaign_1,Offline,42,39,27,14,Paid Display,122,76,P&C Renters
2025-03-15,ODcwNTgxODA=,Homeowners,P&C,Deposits,Bank,Bank_Credit Card_Campaign_2,Internet,40,37,23,19,Paid Social,138,62,Bank Renters
2025-04-09,NzIzOTY1ODU=,Homeowners,P&C,Deposits,Bank,Bank_Credit Card_Campaign_1,Mobile,40,32,25,17,Paid Search,140,66,P&C Credit Card
2025-02-07,Mjc4NjY3Nzk=,Auto Insurance,Bank,Renters,Bank,P&C_Homeowners_Campaign_1,Mobile,44,35,28,17,Paid Social,160,60,Bank Consumer Loans
2025-03-18,MjczNDEwMTA=,Auto Insurance,P&C,Consumer Loans,P&C,Bank_Credit Card_Campaign_2,Offline,42,37,24,16,Paid Display,84,78,Bank Consumer Loans
2025-04-13,Mzc4OTQzNTM=,Deposits,Bank,Renters,Bank,Bank_Credit Card_Campaign_2,Internet,43,31,25,14,Email,119,76,Bank Renters
2025-03-11,MjQ1NDg3ODk=,Credit Card,P&C,Auto Insurance,P&C,P&C_Renters_Campaign_2,Mobile,48,36,28,17,Paid Search,160,66,Bank Consumer Loans
2025-04-23,OTQzMTY0MjY=,Homeowners,P&C,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_1,Internet,45,33,21,18,Email,193,75,P&C Credit Card
2025-03-22,ODUyNzIxNDY=,Consumer Loans,P&C,Auto Insurance,Bank,Bank_Deposits_Campaign_2,Internet,45,31,24,10,Paid Search,140,64,Bank Renters
2025-02-03,NDU5ODQzNDE=,Renters,Bank,Renters,Bank,Bank_Deposits_Campaign_2,Mobile,47,31,24,10,Direct Mail,108,72,P&C Homeowners
2025-04-30,MTM2NzI0ODA=,Consumer Loans,P&C,Renters,Bank,P&C_Homeowners_Campaign_1,Offline,40,35,28,11,Email,155,64,Bank Renters
2025-02-03,OTQ4NzY4Mzg=,Credit Card,Bank,Homeowners,Bank,Bank_Consumer Loans_Campaign_2,Mobile,44,38,20,16,Paid Display,183,62,Bank Auto Insurance
2025-04-28,OTQzMTY0MjY=,Credit Card,P&C,Homeowners,P&C,P&C_Homeowners_Campaign_2,Mobile,40,33,27,10,Paid Display,175,78,Bank Deposits
2025-02-04,Mjc4MjkzMzI=,Renters,P&C,Deposits,Bank,Bank_Credit Card_Campaign_2,Internet,43,39,23,11,Email,98,64,P&C Homeowners
2025-04-21,NzAxNzMwNjU=,Auto Insurance,Bank,Credit Card,Bank,Bank_Credit Card_Campaign_1,Mobile,41,37,21,11,Paid Display,184,60,P&C Renters
2025-04-28,Mzc4OTQzNTM=,Homeowners,P&C,Homeowners,P&C,P&C_Homeowners_Campaign_1,Internet,45,37,23,19,Email,145,61,P&C Homeowners
2025-04-22,Mjc4NjY3Nzk=,Credit Card,Bank,Deposits,P&C,Bank_Deposits_Campaign_2,Mobile,46,38,23,14,Paid Search,158,69,Bank Consumer Loans
2025-04-20,NDQ0MTQ1Mjk=,Homeowners,P&C,Renters,Bank,Bank_Credit Card_Campaign_1,Mobile,46,36,25,15,Paid Search,85,76,P&C Credit Card
2025-02-27,OTk1NTQ2Mjg=,Homeowners,Bank,Renters,Bank,Bank_Deposits_Campaign_2,Mobile,41,30,24,11,Paid Search,151,75,P&C Renters
2025-04-30,MTE4NzEwNjk=,Renters,P&C,Deposits,P&C,Bank_Deposits_Campaign_1,Offline,47,35,28,16,Direct Mail,176,78,P&C Consumer Loans
2025-02-07,MjczMDc2OTI=,Consumer Loans,P&C,Credit Card,Bank,Bank_Deposits_Campaign_1,Mobile,46,35,28,19,Direct Mail,156,78,P&C Homeowners
2025-04-25,MTM0NDQxMjM=,Auto Insurance,Bank,Renters,P&C,P&C_Renters_Campaign_2,Offline,42,34,26,11,Direct Mail,125,80,P&C Deposits
2025-02-09,MTAxNzM4OTg=,Credit Card,P&C,Homeowners,P&C,Bank_Deposits_Campaign_1,Mobile,41,35,23,18,Paid Search,118,79,P&C Homeowners
2025-04-24,MTM0NDQxMjM=,Renters,P&C,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Internet,47,35,25,13,Email,126,63,Bank Renters
2025-04-11,ODI1NjMwMjE=,Homeowners,P&C,Auto Insurance,Bank,P&C_Renters_Campaign_1,Offline,44,36,29,11,Paid Social,166,72,Bank Auto Insurance
2025-02-07,ODUxODExNTQ=,Homeowners,Bank,Credit Card,P&C,Bank_Deposits_Campaign_2,Offline,42,37,26,19,Paid Social,167,61,P&C Auto Insurance
2025-04-26,OTU4NjgwMTM=,Homeowners,P&C,Auto Insurance,Bank,P&C_Auto Insurance_Campaign_2,Internet,42,35,28,16,Paid Search,154,72,P&C Homeowners
2025-04-05,MTQ4MDU0NTA=,Credit Card,Bank,Auto Insurance,Bank,P&C_Renters_Campaign_1,Mobile,42,33,25,17,Paid Search,172,61,P&C Deposits
2025-04-26,NjQxNTA2NDg=,Consumer Loans,P&C,Renters,P&C,P&C_Homeowners_Campaign_1,Offline,46,39,25,19,Email,172,75,Bank Homeowners
2025-02-09,MjgxNDcxNzQ=,Auto Insurance,P&C,Auto Insurance,Bank,P&C_Homeowners_Campaign_1,Mobile,49,30,26,19,Email,178,77,Bank Auto Insurance
2025-04-03,NjA3NTkzOTE=,Renters,Bank,Consumer Loans,P&C,P&C_Homeowners_Campaign_1,Offline,41,34,21,18,Paid Social,90,62,Bank Auto Insurance
2025-03-18,MzQxOTk3MDY=,Credit Card,Bank,Renters,P&C,Bank_Credit Card_Campaign_2,Offline,40,31,25,12,Paid Search,141,67,P&C Homeowners
2025-04-21,ODUyNzIxNDY=,Credit Card,Bank,Homeowners,Bank,P&C_Homeowners_Campaign_1,Offline,44,36,21,14,Email,146,67,Bank Consumer Loans
2025-04-24,MjAxODIzMjM=,Credit Card,P&C,Deposits,Bank,P&C_Renters_Campaign_1,Offline,48,37,28,12,Paid Search,167,64,Bank Homeowners
2025-04-16,Mzc4OTQzNTM=,Consumer Loans,Bank,Renters,Bank,P&C_Renters_Campaign_1,Mobile,46,32,21,19,Paid Social,102,78,P&C Credit Card
2025-03-01,NjM4MzEzNzU=,Credit Card,P&C,Auto Insurance,P&C,Bank_Credit Card_Campaign_1,Offline,46,34,23,13,Paid Display,105,67,P&C Auto Insurance
2025-04-27,OTQ0Mjk1OTQ=,Credit Card,Bank,Homeowners,Bank,P&C_Auto Insurance_Campaign_2,Offline,46,30,24,17,Paid Search,190,64,Bank Renters
2025-03-18,ODM5MzcyNDA=,Credit Card,P&C,Homeowners,Bank,Bank_Deposits_Campaign_1,Mobile,40,35,27,14,Direct Mail,165,70,Bank Auto Insurance
2025-03-13,OTg5MTIzMjM=,Credit Card,Bank,Renters,Bank,P&C_Renters_Campaign_2,Offline,42,34,29,18,Paid Display,145,71,Bank Homeowners
2025-02-06,NDQ5MDI5NTU=,Renters,P&C,Deposits,Bank,Bank_Consumer Loans_Campaign_1,Internet,42,36,29,17,Direct Mail,112,66,P&C Consumer Loans
2025-02-20,ODMzMzg0Nzk=,Auto Insurance,P&C,Homeowners,P&C,P&C_Auto Insurance_Campaign_1,Mobile,46,32,27,18,Direct Mail,128,67,Bank Deposits
2025-02-24,MTE4NzEwNjk=,Homeowners,P&C,Homeowners,Bank,P&C_Renters_Campaign_2,Mobile,45,32,26,16,Email,122,75,P&C Homeowners
2025-02-08,ODI3NTQyMjU=,Deposits,P&C,Auto Insurance,Bank,P&C_Renters_Campaign_1,Mobile,47,30,26,13,Direct Mail,94,73,Bank Auto Insurance
2025-02-11,ODUzMDIwMDA=,Credit Card,P&C,Credit Card,P&C,Bank_Deposits_Campaign_1,Internet,48,33,22,17,Paid Display,119,63,P&C Homeowners
2025-02-22,MjQ1NDg3ODk=,Renters,P&C,Renters,P&C,Bank_Consumer Loans_Campaign_1,Mobile,46,36,20,11,Paid Social,200,77,Bank Renters
2025-05-01,MTE4NzEwNjk=,Consumer Loans,P&C,Consumer Loans,P&C,Bank_Consumer Loans_Campaign_1,Mobile,47,31,26,13,Email,140,79,Bank Homeowners
2025-04-18,ODg0MzM4NDM=,Credit Card,P&C,Credit Card,P&C,P&C_Homeowners_Campaign_2,Internet,44,34,29,19,Email,131,67,P&C Deposits
2025-04-23,MTQ4MDU0NTA=,Credit Card,P&C,Homeowners,Bank,P&C_Auto Insurance_Campaign_2,Offline,43,38,25,18,Email,116,60,P&C Credit Card
2025-04-28,Mjg4NDkxOTk=,Consumer Loans,P&C,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_1,Mobile,44,37,20,15,Paid Search,103,68,Bank Homeowners
2025-03-16,NzAxNzMwNjU=,Deposits,P&C,Auto Insurance,P&C,P&C_Homeowners_Campaign_2,Mobile,42,37,22,15,Paid Social,117,79,Bank Credit Card
2025-04-29,MTQxODA4NzA=,Auto Insurance,P&C,Homeowners,P&C,P&C_Homeowners_Campaign_2,Offline,45,30,24,18,Paid Social,122,77,P&C Homeowners
2025-03-08,MjgxNDcxNzQ=,Renters,Bank,Renters,Bank,P&C_Homeowners_Campaign_2,Offline,44,34,24,12,Email,125,80,P&C Auto Insurance
2025-03-04,MTgxMjEyMzc=,Deposits,Bank,Consumer Loans,P&C,Bank_Consumer Loans_Campaign_2,Mobile,43,36,27,12,Direct Mail,165,68,Bank Renters
2025-04-05,OTQzMTY0MjY=,Credit Card,P&C,Renters,Bank,Bank_Consumer Loans_Campaign_2,Mobile,40,36,20,14,Paid Display,139,66,P&C Renters
2025-03-18,MTQxODA4NzA=,Auto Insurance,P&C,Homeowners,Bank,P&C_Auto Insurance_Campaign_2,Internet,40,36,24,18,Direct Mail,83,65,P&C Consumer Loans
2025-04-24,NzMxMzQyMjE=,Credit Card,P&C,Credit Card,Bank,Bank_Credit Card_Campaign_2,Offline,43,38,28,15,Paid Display,109,77,Bank Credit Card
2025-02-12,OTgwMzY3NTY=,Deposits,P&C,Credit Card,Bank,Bank_Deposits_Campaign_1,Offline,44,35,28,14,Paid Display,168,70,Bank Consumer Loans
2025-04-12,MTE4NzEwNjk=,Deposits,P&C,Deposits,P&C,Bank_Credit Card_Campaign_1,Internet,40,39,23,18,Paid Social,138,79,Bank Consumer Loans
2025-02-13,ODIxOTE0NzA=,Homeowners,Bank,Deposits,Bank,Bank_Deposits_Campaign_1,Mobile,46,33,27,17,Paid Search,184,64,P&C Credit Card
2025-02-23,ODMzMzg0Nzk=,Auto Insurance,P&C,Auto Insurance,P&C,Bank_Consumer Loans_Campaign_1,Internet,43,37,28,13,Paid Search,173,79,Bank Deposits
2025-04-29,MzQxOTk3MDY=,Homeowners,Bank,Credit Card,P&C,P&C_Renters_Campaign_1,Offline,47,35,27,18,Paid Search,115,75,Bank Homeowners
2025-02-09,MzgwNzAzMjM=,Consumer Loans,Bank,Auto Insurance,Bank,P&C_Auto Insurance_Campaign_2,Mobile,42,31,21,18,Direct Mail,155,74,P&C Homeowners
2025-03-30,ODg0MzM4NDM=,Renters,P&C,Auto Insurance,P&C,Bank_Credit Card_Campaign_1,Mobile,40,31,28,18,Direct Mail,127,79,Bank Deposits
2025-03-14,NjI2NjUxNTM=,Renters,P&C,Renters,P&C,P&C_Auto Insurance_Campaign_2,Offline,43,34,21,18,Direct Mail,111,60,P&C Credit Card
2025-02-20,MjczMDc2OTI=,Auto Insurance,Bank,Renters,P&C,Bank_Consumer Loans_Campaign_1,Offline,45,34,28,19,Email,151,72,P&C Auto Insurance
2025-04-26,MTQ4MDU0NTA=,Credit Card,Bank,Credit Card,Bank,Bank_Deposits_Campaign_1,Offline,48,33,21,19,Email,120,68,Bank Renters
2025-03-27,MjgxNDcxNzQ=,Auto Insurance,P&C,Credit Card,Bank,P&C_Renters_Campaign_2,Internet,43,36,20,11,Paid Social,189,60,Bank Homeowners
